1105
2490.79 -1007.48 23.511 0
2490.82 -1054.04 23.511 0
2490.8 -1175.56 23.511 0
2490.81 -1297.28 23.511 0
2490.79 -1343.02 23.511 0
2490.82 -1357.62 23.5113 0
2490.82 -1372.95 23.5113 0
2490.77 -1447.89 23.5113 0
2490.77 -1507.98 23.5113 0
2490.72 -1511.18 23.5113 0
2490.72 -1521.38 23.3348 0
2490.72 -1540.02 23.0003 0
2490.75 -1551.01 22.8005 0
2490.78 -1574.48 22.2344 0
2490.71 -1598.63 21.7388 0
2490.76 -1665.54 21.4 0
2490.77 -1680.55 21.4 0
2490.77 -1680.55 21.4 0
2490.77 -1784.55 21.4 0
2490.77 -1861.55 21.4 0
2490.77 -1942.55 21.4 0
2490.77 -2089.55 21.4 1
2490.77 -2135.55 21.4447 0
2490.77 -2138.3 21.3447 0
2490.77 -2170.3 21.3688 0
2490.8 -2183.7 20.894 0
2490.8 -2197.44 19.9325 0
2490.75 -2211.09 18.7402 0
2490.78 -2224.73 17.4394 0
2490.74 -2238.48 16.0029 0
2490.73 -2252.15 14.3227 0
2490.73 -2265.6 12.8483 0
2490.73 -2279.4 11.9434 0
2490.75 -2293.42 11.2629 0
2490.77 -2306.76 10.6973 0
2490.85 -2320.1 10.2518 0
2490.81 -2450.02 10.2563 0
2490.81 -2469.92 10.2578 0
2490.78 -2473.93 10.2578 0
2490.7 -2477.91 10.2578 0
2490.41 -2481.91 10.2578 0
2489.96 -2485.72 10.2578 0
2489.33 -2489.59 10.2578 0
2488.48 -2493.5 10.2578 0
2487.42 -2497.26 10.2578 0
2486.21 -2501.16 10.2578 0
2484.91 -2504.72 10.2578 0
2483.38 -2508.39 10.2578 0
2481.62 -2511.94 10.2578 0
2479.75 -2515.35 10.2578 0
2468.6 -2534.7 10.2578 0
2457.86 -2553.22 10.2578 0
2445.88 -2574.17 10.2578 0
2433.72 -2595.02 10.2578 0
2431.66 -2598.5 10.2578 0
2429.49 -2601.79 10.2578 0
2427.13 -2604.9 10.2578 0
2424.63 -2607.96 10.2578 0
2422.01 -2610.96 10.2578 0
2419.2 -2613.76 10.2578 0
2416.4 -2616.38 10.2578 0
2413.33 -2618.93 10.2578 0
2410.15 -2621.36 10.2578 0
2406.89 -2623.61 10.2578 0
2403.56 -2625.66 10.2578 0
2400.15 -2627.7 10.2578 0
2396.66 -2629.58 10.2578 0
2393.11 -2631.38 10.2578 0
2389.49 -2632.81 10.2578 0
2385.78 -2634.18 10.2578 0
2382.03 -2635.4 10.2578 0
2378.16 -2636.43 10.2578 0
2374.35 -2637.22 10.2578 0
2370.49 -2637.83 10.2578 0
2366.52 -2638.34 10.2578 0
2362.6 -2638.57 10.2578 0
2358.66 -2638.68 10.2578 0
2354.73 -2638.7 10.2578 0
2334.66 -2638.65 10.2578 0
2305.24 -2638.63 10.2578 0
2231.88 -2638.76 10.258 0
2199.95 -2638.72 10.258 0
2183.12 -2638.73 10.258 0
2177.19 -2638.58 10.258 0
2172.95 -2638.47 10.258 0
2168.0 -2638.27 10.258 0
2132.7 -2637.03 10.258 0
2032.57 -2633.67 10.258 0
2026.27 -2633.42 10.258 0
2019.45 -2633.42 10.258 0
1941.36 -2633.49 10.258 0
1884.01 -2633.48 10.258 0
1879.45 -2633.49 10.2939 0
1875.02 -2633.23 10.2939 0
1870.82 -2632.9 10.2939 0
1867.01 -2632.58 10.2939 0
1862.81 -2632.06 10.2939 0
1856.09 -2630.97 10.2939 0
1849.89 -2629.74 10.2939 0
1843.46 -2628.09 10.2939 0
1836.39 -2626.06 10.2939 0
1695.16 -2582.96 10.2939 0
1691.28 -2581.8 10.2939 0
1686.98 -2580.7 10.383 0
1683.15 -2579.83 10.4897 0
1679.81 -2579.06 10.7031 0
1676.57 -2578.53 10.935 0
1672.91 -2577.9 11.1306 0
1668.32 -2577.29 11.2921 0
1664.03 -2576.84 11.4699 0
1660.02 -2576.45 11.6315 0
1654.85 -2576.22 11.8449 0
