352
1552.14 -676.178 40.311 0
1396.18 -932.43 40.311 0
1394.24 -935.673 40.311 0
1392.49 -938.836 40.311 0
1390.91 -941.836 40.311 0
1389.53 -944.674 40.311 0
1387.91 -948.363 40.311 0
1386.01 -952.904 40.311 0
1372.56 -984.703 40.311 0
1348.25 -1042.33 40.311 0
1316.31 -1118.01 40.311 0
1301.77 -1152.5 40.311 0
1300.64 -1155.26 40.311 0
1299.5 -1158.38 40.311 0
1298.49 -1161.58 40.311 0
1297.8 -1164.3 40.311 0
1297.19 -1167.3 40.311 0
1296.66 -1170.62 40.311 0
1296.3 -1173.66 40.311 0
1295.36 -1181.97 40.311 0
1294.23 -1192.07 40.311 0
1292.07 -1210.56 40.3037 0
1286.59 -1257.43 40.3037 0
1285.84 -1263.45 40.3489 0
1285.12 -1269.69 40.4064 0
1284.43 -1275.28 40.3763 0
1283.81 -1280.48 40.3332 0
1282.04 -1295.79 40.3321 0
1279.66 -1316.21 40.3332 0
1278.8 -1323.7 40.3332 0
1278.08 -1329.82 40.3433 0
1277.47 -1335.01 40.3332 0
1276.64 -1342.06 40.3332 0
1275.72 -1350.13 40.3427 0
1274.81 -1358.02 40.3326 0
1273.87 -1366.0 40.3427 0
1273.02 -1373.16 40.3326 0
1272.08 -1381.25 40.3325 0
1271.15 -1389.33 40.3325 0
1270.22 -1397.22 40.3327 0
1269.29 -1405.25 40.3429 0
1268.33 -1413.38 40.3322 0
1267.37 -1421.49 40.3322 0
1266.61 -1427.03 40.3021 0
1266.16 -1430.0 40.2412 0
1265.92 -1431.33 40.2209 0
1265.7 -1432.63 40.1702 0
1265.45 -1434.16 40.1397 0
1265.28 -1435.25 40.1296 0
1265.07 -1436.35 40.0788 0
1263.84 -1443.19 39.9769 0
1262.43 -1451.0 39.8551 0
1261.64 -1455.42 39.7782 0
1261.0 -1458.97 39.7594 0
1260.1 -1463.51 39.7354 0
1259.48 -1466.47 39.6923 0
1259.21 -1467.8 39.6636 0
1258.9 -1469.12 39.5914 0
1258.54 -1470.6 39.5699 0
